Date,Series_A,Series_B,Series_C,Series_D,Target_E
2025-02-02,-0.5761673079567523,0.9209919310735838,-1.6272165572753705,49.5166196449289,-3.6757759025564507
2025-02-03,-3.7534950253870667,3.816727984042213,-5.955018450284792,43.849701699258894,-3.9345434604235336
2025-02-04,-1.7978849562885473,0.1960785911758509,-3.998850841050478,49.037568514764104,2.8173228659337584
2025-02-05,1.1395781750144827,4.4033217631356285,1.1477656017019746,44.46849524868574,6.020119027247912
2025-02-06,5.813589209842523,-0.8218503648500639,5.4730330391649895,50.91178700872003,10.238404212760383
2025-02-07,5.744804498969232,-0.8788654454662113,5.169469629690016,51.67531063211013,2.191448444524868
2025-02-08,3.4053256711385815,0.5614286011428052,5.284150246619639,49.50398667956189,6.86453969348756
2025-02-09,-0.12098807765322261,0.954983756270029,-2.237687370225712,47.51867513376586,-3.358123159977077
2025-02-10,-2.5054062709114113,-0.5769104102521674,-3.819574824034383,51.07249034330856,-3.226572065013995
2025-02-11,-1.773473271745168,-0.8200817878910676,-3.008901156051004,51.5946838907531,1.0757751589119198
2025-02-12,2.0421758588058725,-1.5600591208414127,0.4877420672123235,52.43186139294074,2.9020828255976543
2025-02-13,5.908605564545501,-2.270770898477412,5.8609878811589375,53.80570580372752,4.016870925257266
2025-02-14,6.335378565725414,0.10966456510786071,4.88439113368528,50.702324676419465,1.554882169867002
2025-02-15,4.0594965913904435,0.7907961675055972,3.020770126908756,49.510224678221725,-2.0178734372917786
2025-02-16,-0.0997380810676767,-0.8322618732673904,0.8853047315612179,50.928548536462216,-3.4223451127346047
2025-02-17,-1.9960784477996587,1.2166164395793282,-3.08229814043456,46.87909933898881,-3.1007839393608863
2025-02-18,-1.337348267555923,1.4662305494587482,-0.9377811596800262,48.67014155978209,0.19308982722111723
2025-02-19,1.5684799223186248,2.652085622299044,0.9124690041482544,47.02518494040426,0.6997335263537994
2025-02-20,6.571199397037541,3.115717619456555,6.438409742460784,46.5327176938475,7.672747977537053
2025-02-21,7.232098420700963,0.5230123117754437,7.776947186383314,48.09563665004916,6.44974738097637
2025-02-22,4.430957695434787,-0.7542534621511285,1.5878520912631542,49.82404761417309,3.1755367337357985
2025-02-23,0.7864194488326519,0.9666097867407337,-0.8966333365381535,49.893221109244024,5.587466776050672
2025-02-24,-1.6591397996611401,1.8973673815854433,-1.4190063206191188,47.68360398824081,-0.132985173297377
2025-02-25,-0.6935173527820561,1.286353979181514,-1.5403936535989156,49.13787592235481,-1.1493182150835979
2025-02-26,2.3803912383886714,1.1351025520446236,1.9396257956899337,48.666195313676916,5.0080844351081675
2025-02-27,6.604551224414536,3.3499015780080863,5.96721421032172,46.00987424588604,7.812202032478247
2025-02-28,7.940271276610902,1.1617883269340006,7.318688208173863,49.5441378136552,3.7217487279158825
2025-03-01,5.60719125914898,1.9074465911938763,4.2752804600427075,47.195019362349974,4.005603081025084
2025-03-02,0.5909941854896056,0.9308273089679251,1.9542015104924593,48.97912800617947,4.740098839529911
2025-03-03,-1.917469049241024,0.21621670982310692,-1.404718956359927,49.27826465950723,-1.3939562057475774
2025-03-04,-1.3623248993431698,2.348905400850555,-0.3559146907068539,46.746817291547025,2.8694729789336506
2025-03-05,2.551896687959654,3.2950664785714485,1.9685142722662041,45.73674810224562,4.109745845455777
2025-03-06,7.515420323537241,3.9335658070012904,6.116945000342042,45.50185480323216,5.613077953255259
2025-03-07,8.802759575194532,5.364453679209561,7.507713088791282,43.08390696328505,6.956788107415017
2025-03-08,5.433413634797635,3.7971252587122106,6.001643401527277,46.699205815118866,4.863850713361588
2025-03-09,1.682347753358232,4.0218936236884755,0.17000970466934262,44.27912034935432,4.219851141433438
2025-03-10,-1.2938215483853055,2.1947920233950207,-1.627694192344611,47.17937792776462,8.099347447030791
2025-03-11,-0.7817172896427182,2.1846871213533987,0.713075899302269,46.93864439610174,6.427761307120879
2025-03-12,3.6806978027541946,1.2689948762120098,3.4230213913913463,49.924184032899326,8.250246395998829
2025-03-13,8.228175695573126,1.0822883433338433,7.1893967913694,48.89780876451096,8.934916606503705
2025-03-14,8.456726541354145,1.9479158912075176,10.003973497358476,48.69434547001961,3.59917089879864
2025-03-15,6.601740523494838,-0.2729002426216829,5.025338261776083,48.84191991810904,3.3316636848067516
2025-03-16,0.22070875236734921,3.9937443815357425,-0.3557767818196218,45.474557008026366,-2.452383392771497
2025-03-17,-0.7136883087214949,0.7835863040756155,-2.30190785930271,49.9493272307327,2.166370639340759
2025-03-18,-0.06563387822107125,-1.8798668127225335,-2.652509210668574,52.338124164542464,-0.43057343148417027
2025-03-19,3.7004963247670886,1.0003149780943623,3.329184318712886,49.86510240135211,8.982586761730666
2025-03-20,7.855037800607892,2.283545872591925,8.246594074762678,46.74245650278932,6.955644324621813
2025-03-21,7.830855103608666,2.846721744918658,10.133163853629428,47.99328134628319,-1.1461143748900968
2025-03-22,6.059582751669047,3.2493962399716203,6.928667897259,48.39962263565331,1.6280606233927828
2025-03-23,2.059137590168127,2.250083822286305,0.0016082235584849724,46.93706085281678,1.561374353513705
2025-03-24,-0.0356925385383563,-0.21945006737124984,0.11571727246199426,49.81783755944473,4.717765301991181
2025-03-25,-0.01829252147695959,-0.0020059307724221986,-2.2767691872289566,51.455791594044605,4.878423597605122
2025-03-26,3.7957531985533914,-1.3557275745649189,3.9361108828756546,53.20644523520862,6.26712066169808
2025-03-27,7.9082788905478925,1.0012301646400592,8.62590299449486,48.27566377527866,5.025659389390752
2025-03-28,9.632340619760157,0.4067463522437641,6.3522688578288244,49.09171756021162,2.896155519240751
2025-03-29,6.683794250417679,-1.3662719470143883,7.203336794875976,51.357741727556764,-1.4192722890873979
2025-03-30,1.9657012025287683,-1.5991620462160587,2.397633997662541,50.574543944424995,-0.955377349420797
2025-03-31,-0.16800584435244464,-0.29355052379999236,-0.4509804524391576,49.43360868207579,0.7776576446867309
2025-04-01,0.6393813623338613,-1.3329344722679441,0.6144893446293253,50.59538059996947,-0.4621908623214218
2025-04-02,5.034322495266393,-2.5774949217204237,6.066446056357787,52.32519634096038,0.9728181201665045
2025-04-03,8.158130865401462,-1.316872022220472,8.090145145606387,51.545561539277784,2.70369817412386
2025-04-04,9.360808487610246,-0.43187727333688475,9.880561206060493,50.752467460540785,1.1225374576657041
2025-04-05,6.673364619021727,-1.3162004420780788,6.224433350877435,53.129941023307765,-1.3910833068326598
2025-04-06,1.848823830346133,-1.8634169206913007,1.1158568330639764,51.237746264090774,-3.2265301922609653
2025-04-07,0.07342057762317475,-0.8402919697686378,0.662329972191801,51.99267276219895,-0.7169662172477059
2025-04-08,1.071370223749763,-3.4843730618326947,-0.2167024635750059,53.96725882997372,-0.418086016181366
2025-04-09,4.902556728321214,-5.253988692035996,5.105888732485785,56.25532272079076,1.4740603924340365
2025-04-10,8.741863845652587,-5.114680526930069,7.680473418636346,56.81243612448269,2.9210666098055165
2025-04-11,9.166954189883915,-4.007170672274743,9.839788313356637,53.685882785167394,-1.9295827992450605
2025-04-12,7.009096034205095,-2.183204339396311,7.007026724308675,53.00225495345963,-7.2652016267823
2025-04-13,2.7592240461488413,1.4224693963216863,2.8863637746040323,48.45948893262703,-9.005377152140209
2025-04-14,-0.1257781955199151,2.7110478238292193,-0.43659582123157226,47.239193875413086,-6.8269309084930825
2025-04-15,1.2101997318268793,1.5778564167535993,0.8014952884563918,48.3957409438035,-2.0364029272098776
2025-04-16,5.452025428407286,1.0664670759221417,3.923793012538906,51.175539648804325,6.827216870195741
2025-04-17,10.152250362945404,-1.2585317761301185,8.297570585576475,50.87249814710482,10.14575893972212
2025-04-18,10.31192846732505,-0.9179985152758626,9.544254682928768,50.570601263329216,6.546177296518292
2025-04-19,7.698193890949191,-1.2199162385333806,7.766084650850447,50.8407589598153,0.9879277006460732
2025-04-20,3.243358346529175,-0.20850424629718745,1.837058721971216,49.69472797639637,-2.25982563769458
2025-04-21,-0.33402516855863473,-1.8004148595126772,0.7438277245857451,51.523110704108696,-2.2162587928483166
2025-04-22,1.6275856499352535,-0.2215973731765295,2.5658375906318303,51.45493337891939,0.09829040971491165
2025-04-23,5.6301151049704945,2.9103596647815846,5.865460331630987,47.928072650251956,0.012161541021010525
2025-04-24,10.790778468582758,1.819731468433394,12.02904617550347,47.24557594413045,5.087645024562424
2025-04-25,10.478459078518561,2.0772354721012585,9.538139268221476,46.67496186037426,1.896258487143146
2025-04-26,8.070192366754583,2.834352813893106,6.453539187637774,47.070192179714674,7.160806573202823
2025-04-27,3.613225419559607,1.1816060259535015,1.4646380976248963,48.029849724574824,1.3535020173533583
2025-04-28,0.3910214202811134,1.2753091817882845,1.1620191429305482,49.10256079960957,3.3091252006269
2025-04-29,2.562253994917349,0.9179012288153887,2.281951306289311,49.10144154627284,4.666907282134608
2025-04-30,6.325966516343331,0.8378830572684355,5.57453043406004,47.47879621628064,5.068437638164457
2025-05-01,10.304673385861616,-0.9595014276230281,11.070747094902579,52.698906914477696,9.283468618208484
2025-05-02,10.469945833511746,-0.6226306508182343,9.352970031220185,52.54303445407741,4.026752561817844
2025-05-03,8.970815851055859,0.5601551269181355,10.515944346371409,48.71502515721385,3.974425124316971
2025-05-04,3.2796557730161204,3.2943958044327784,3.7424466015348345,45.659023474744686,-3.2034319655185963
2025-05-05,1.6187889859910223,4.224618715273358,0.5004162148860063,45.21632293239688,-1.0144562002293462
2025-05-06,3.4360704005648044,7.2635980157144635,3.288020618816041,41.61813917112966,3.48929980852962
2025-05-07,5.804731837434634,3.5498234852240254,6.806975748080045,46.398756090404,8.30632986965508
2025-05-08,9.976008547538772,4.229517713098174,10.528557410140747,46.934783283048546,13.317662622139308
2025-05-09,11.324465243452943,3.3273464106454247,9.679471378066435,45.83023707973145,14.63307171623009
2025-05-10,8.367680868529744,6.708748353887142,9.442284208191854,41.15120473079698,7.380243280341585
2025-05-11,3.555249588879164,3.0795272770106963,5.161680269491154,44.92524803957264,5.517988532662278
2025-05-12,1.7096419264938933,0.47622540954593506,2.964209032146,48.69759946860296,4.883418955375658
2025-05-13,2.1596907307967848,-0.8654275042058898,5.029257027204201,51.00538603217327,11.49580090495552
2025-05-14,6.886796215317603,-4.8535907015637365,5.293516161003449,57.618866705394275,8.252829596197211
2025-05-15,10.149445295223234,-4.4490235344561375,8.98640372728019,54.821216942311196,5.0441313572652815
2025-05-16,12.3996067634179,-4.632581797226692,11.198678323353295,55.782886108310926,5.761773823086486
2025-05-17,8.57779204941963,-2.9420196851062688,8.423405780818438,53.51400072605477,-7.163836967505237
2025-05-18,4.519550546309362,-1.375901828020069,4.649441107350112,52.83947546707217,-6.966962289806902
2025-05-19,2.432119047775723,2.7892103988177244,0.01717729677907398,49.179879947292356,-8.082173861313874
2025-05-20,2.4254104294428362,3.8532949555445075,3.6892410502573982,44.84517728042627,-2.545428179087663
2025-05-21,7.1137299673020395,1.5434991575563488,6.728788316738614,47.65836156841416,2.11127311698631
2025-05-22,11.612728789481325,-0.7163799324072717,9.722564225275814,51.9038167959578,10.430961686892612
2025-05-23,11.17089794362851,0.48237239032792123,11.387502388157733,50.103044621232804,10.277299429816948
2025-05-24,9.411735624853934,-2.3028057408117393,6.922935377553861,54.610074214710124,5.76459731119745
2025-05-25,5.160522701536443,2.05095351314049,5.3427211302712765,48.12278396955738,0.04591487535529687
2025-05-26,2.7662718749795507,3.794547700640917,2.505437014964127,45.08725066844384,0.021058885049235365
2025-05-27,2.77236723222075,1.7178320862392322,1.1354495297017824,48.52925632720523,-1.524946164634715
2025-05-28,6.689771693457872,-2.2237865978142928,5.818651195238424,53.777247497960055,9.049993348550782
2025-05-29,11.570128195148584,1.1510941298608208,11.276944090191197,49.43916922536438,10.810990694324037
2025-05-30,12.473131897525725,0.5766862003973388,12.839919468917904,49.81525059063049,7.51418167213369
2025-05-31,9.794665120760817,2.879312964225061,9.152144273490329,47.611499132519086,-1.2187347922608391
2025-06-01,5.553805409160689,-1.173336242631192,3.6573797484183372,52.5772990816031,1.296049882014626
2025-06-02,2.385348078301643,-2.02008541574938,2.5205288108936066,53.80626148993679,2.3203247023397733
2025-06-03,3.8569694362403144,-1.4035723915881997,2.49964366247308,52.33299675749548,5.994225002850513
2025-06-04,7.846536236649385,-0.8885394865822556,3.9928850505163003,50.89912930358185,3.3929792476077227
2025-06-05,11.30198170332697,-1.5221085835660662,11.515833328630771,51.9732439867126,3.8419428894954866
2025-06-06,13.607526816481503,0.18022385619875125,12.242197367317047,50.99024033906986,3.0383252490689845
2025-06-07,10.256335156043743,-2.009084159426063,10.490871485574235,51.59396532032404,-0.3451148755921143
2025-06-08,5.134929555810847,-1.691117881640831,7.402761504106034,52.3980147668419,-4.860705856081834
2025-06-09,3.403637243407795,-0.943191253724784,3.5119131078494004,50.738490692142385,0.8863698901963186
2025-06-10,3.6035017525461726,0.3686437905101493,3.5880807456854837,49.58637227432264,-2.7337427393451845
2025-06-11,8.443542301871164,1.6812804095348841,6.740010327907715,49.26091537116544,1.4327242967366356
2025-06-12,12.58845520184379,-1.0723878970013196,13.87534150657683,51.47796454442148,3.1325820033302847
2025-06-13,12.614298401733292,-3.818899869372168,13.66674525049599,54.62911639140275,3.067771906173941
2025-06-14,10.851106760209978,-0.11787626476349944,10.27026444795669,48.78159537673628,3.0463436038148153
2025-06-15,6.286971767880517,0.5821146386247337,5.110804468700843,50.04771599967754,-0.07212149503954168
2025-06-16,3.8363905190881185,-1.0894928260757937,3.60172200417565,51.95287557243203,-4.204822533795545
2025-06-17,5.3892390789868285,2.33965897279199,3.45914134062223,49.355663955955066,1.6455655187786642
2025-06-18,8.277305941998534,1.8691105495401101,7.869880294990927,47.44928910559887,8.017881846569122
2025-06-19,11.982289330161365,3.66697175280573,12.041596260603397,45.81878422429706,4.998417564511532
2025-06-20,12.929882346096347,2.7019171897842287,12.581545131517293,47.00708305596968,7.507764822254742
2025-06-21,10.311513553105067,6.012837882612934,10.307681989076213,44.36204782062796,2.2626983861619996
2025-06-22,6.392030449705184,7.719668202715463,5.574125985203352,40.641102624354495,7.751183567025377
2025-06-23,3.945936426499219,4.905839444942677,3.9428207467800154,44.39201419183913,3.032989466510446
2025-06-24,4.929187987324799,5.377229513368585,5.134261861565974,44.155221093674236,9.345798093432341
2025-06-25,9.163591624517876,5.054812558528305,9.781298930581222,44.12083405292239,17.365815104914148
2025-06-26,12.715658358278995,6.27563190603451,9.331319521768354,42.02280809820806,15.080388795085874
2025-06-27,14.45140659948776,2.4630954130639475,14.02138919801881,47.23837549722157,16.345582607269428
2025-06-28,10.937090278968777,3.096269709141642,11.557598745602697,47.3581080988898,9.885105582010434
2025-06-29,8.140665887707016,4.284237770098325,4.318640217297035,43.83239937647095,10.741935538081314
2025-06-30,4.438194112973392,-0.5185125337774013,3.6032488324188705,50.75518471467976,5.9392938601064245
2025-07-01,4.7122638094516685,-2.729475798975731,4.557747121329007,52.5752501438317,7.371519784851128
2025-07-02,8.56455375096934,-5.989097414803212,7.7560799298000545,58.38196352668869,11.280317519227829
2025-07-03,13.300393619961746,-4.731181859251365,11.93784167068812,54.15423132631786,6.088707234355143
2025-07-04,13.962908168246202,-1.8767427898840303,13.34083075402193,51.69316950058924,1.0445988728897826
2025-07-05,11.776418942633896,1.6909941512732352,12.689360722392399,48.34801889353663,-6.986890933975342
2025-07-06,7.367200116699075,1.331885466730815,9.076344280854476,49.967261469157364,-7.82836813358076
2025-07-07,4.438945982762445,4.189550917854154,5.70974920796755,44.90678863750203,-5.495086353238713
2025-07-08,5.0674457286256285,0.17248272606812476,5.433935873494904,49.237821202025046,3.6372335790318306
2025-07-09,8.692576387657141,-3.286026970462622,7.435501979752111,55.824389433995734,5.246330266323568
2025-07-10,13.185899936306662,-2.411314277117073,12.775873353681972,51.44556323212424,12.011706018734735
2025-07-11,14.852838958070853,-0.9197890961033364,14.452282729474119,48.90494095870392,5.932952729871363
2025-07-12,11.876465567652923,-0.7092418634605216,10.55429113374195,51.29110468620596,-1.2620070799640546
2025-07-13,6.857711915056278,-4.631353504502118,8.080198546871463,55.05556998104993,-2.4896308444992483
2025-07-14,4.911950902016498,-3.4201875321770596,4.19862058460431,53.08299222148175,-3.0607227996007147
2025-07-15,6.033501277524182,-5.003070273533648,4.692624921076031,56.71204077553973,0.6739997979560711
2025-07-16,9.3580712818994,-2.1628040938134765,9.403536355860632,52.83916562634737,-0.8661145037834559
2025-07-17,13.836019965312872,-0.780766373475737,13.630163247792701,50.372841017434155,0.25427910251608377
2025-07-18,14.80374392013211,-2.426296034087726,14.491872792251772,51.63125084223438,-2.701325048088159
2025-07-19,11.54793354667248,-2.7261410585347954,13.035795371017171,54.1438265985219,-0.7017436004835649
2025-07-20,8.009474984586383,-4.0267257847522595,5.77664858745638,55.482272119661374,-2.24981171291672
2025-07-21,5.455752702275015,-2.9440662438729253,5.527886508960762,53.43370362886813,-2.0577906768938075
2025-07-22,6.732368209247513,-0.15056172970857085,6.626602535492565,52.02731107169795,-2.801285769802768
2025-07-23,10.676901026017452,-2.076845303467087,9.04852484258541,51.42212959783435,-1.413236768011923
2025-07-24,13.420322728361583,-0.445698681391272,14.16215298755499,49.00931324674479,2.1156783297297115
2025-07-25,14.655727040951573,-1.372504313718772,13.552630343746808,50.955097106581285,2.8246688108892393
2025-07-26,12.726936329192217,-2.5464986841278288,12.471960565879382,53.010212404597894,0.7304406742401386
2025-07-27,8.437474279868443,-1.9966097987985956,7.824572848143394,52.639271207881,-0.17418668005852528
2025-07-28,5.782884282243883,-3.468111503997765,4.933029681755976,53.92049774694099,-0.7922455144376006
2025-07-29,8.467208332987257,-3.5349766634927993,7.781377435084402,54.594027392705655,0.7114179333847362
2025-07-30,10.785445255346618,-4.870239449622656,9.972557335474693,54.59274791535674,3.1068932185110434
2025-07-31,15.026940232430448,0.5202826510969194,12.011861431998023,50.81942542275696,1.9583307648582717
2025-08-01,15.95164044265573,0.4347249597113008,13.09909786742767,49.396178869953864,1.0235111017611205
2025-08-02,13.145114321240756,-1.0951435441872606,13.332946280537856,52.431468084612845,-3.2165191481229307
2025-08-03,8.372946682092136,-0.3386406594626383,7.15704492737216,50.74909413773287,1.3556062110865486
2025-08-04,6.254845049337516,-0.4617045610055065,7.5376784642282475,51.01079869236039,2.1263010856765887
2025-08-05,6.504429980391043,-0.7651323917703006,6.385278925103535,51.487926150356564,-0.1674188728782975
2025-08-06,10.731590696629924,0.6927407258476401,12.481901623636656,49.61641968900015,4.18268041775146
2025-08-07,14.56647563842553,1.9999339281879582,15.237957699633066,48.242802046041994,4.056771939862889
2025-08-08,15.86557663060228,0.33895145451051567,15.854927330785337,50.922410784719816,2.5231785952101466
2025-08-09,14.32674797892458,-0.9143704631319991,12.600195234431807,51.29376572545987,6.322622549705395
2025-08-10,7.946948708116276,-1.1901627184956873,8.772082796444208,52.13719901978334,1.8134990061677707
2025-08-11,6.568490534278133,-5.436956232418151,6.217210346912667,56.43461178461455,0.6842730131702686
2025-08-12,6.434484652065023,-6.836251487089809,7.607731862407564,59.64361899995725,-0.05098041207151083
2025-08-13,10.964034067105246,-2.051627506073817,10.845818345291963,51.78556070522931,4.077041621681325
2025-08-14,15.703632710823785,1.8537961727508956,14.716777399887407,49.57638502560974,-1.3103870309062078
2025-08-15,16.206779570456874,0.7995852418128702,15.501964418388425,49.000339759180214,-3.3996002015391826
2025-08-16,12.98054630662327,1.712823595380542,14.269802355203513,46.5138365834253,-1.1174770472501898
2025-08-17,8.872929449782262,1.8214768258534515,8.254750477008335,47.942332223886645,3.0231308035741997
2025-08-18,6.915159313558237,7.432795395007892,4.858322141621507,40.39959386851565,1.7687830218019707
2025-08-19,7.225659271801302,7.442106599374678,5.08629922995931,41.91011562973911,8.06575086747449
2025-08-20,11.658229294790983,4.953639436600741,11.70729816112796,43.40300869677672,8.328050640603795
2025-08-21,15.531943332292034,1.5564667244196673,15.874498148951727,47.68605649748162,18.030919388008513
2025-08-22,16.19883938710623,-2.123365933421378,16.022796234104195,50.65849838916012,16.818759215203233
2025-08-23,14.941390740250428,-1.0794288816605184,12.998980239688663,50.843008338743545,11.785972727500857
2025-08-24,9.89754081557122,-2.2683017077309695,9.220511155143933,50.29808272264821,3.5679549603644376
2025-08-25,5.912789145762089,-4.432318614607027,6.375399633248875,53.73487951404271,-3.1948938608277895
2025-08-26,8.034069745044517,-4.395768798709972,6.447354546398989,56.03533721459627,1.6642241288995085
2025-08-27,11.569106767615695,-5.24013416632577,11.854074549888665,57.07396115824175,2.4821535776681194
2025-08-28,16.28537407973817,-0.29381064628290954,14.553570554677002,50.77803033732446,1.4166631837305732
